city,state_abbr,elec_score,gas_score
Aledo,TX,3382.9909214405493,5604.749750172139
Aleppo,PA,2204.4426871173473,4619.867889453023
Alex,OK,2301.3752969062084,3922.8577091125426
Alexander,AR,72.0496129102606,123.33687711263767
Alexander,IA,571.0421163504188,653.7133316793081
Alexander,KS,225.75803105101238,163.48447449381126
Alexander,ME,2944.148517476125,4133.403120424873
Alexander,ND,1034.446153179089,1976.7627327196242
Alexander,NY,7780.625335649516,10319.185231957928
Alexandria,DC,346078.0636495531,614133.6494981437
Alexandria,IN,5601.580831653453,8501.91097597269
Alexandria,KY,21932.41460706693,31474.94934498828
Alexandria,LA,649706.9363148643,1447928.6206015423
Alexandria,MN,65884.89689396517,132704.697739508
Alexandria,NH,7609.982382413957,14399.39534514363
Alexandria,NJ,34696.03011190696,57436.91084256796
Alexandria,NY,188384.956091632,424547.2836304592
Alexandria,OH,536.6679285095,671.894481016952
Alexandria,PA,5782.6716853178295,9572.818473761326
Alexandria,SD,1067.6064830552139,1408.1526766068796
Alexandria,VA,1038234.1909486593,1842400.9484944302
Alexis,IL,1009.2557672335323,1946.7184559036823
Alfred,ME,12754.287047794756,20722.13962722398
Alfred,NY,40319.981890686606,60328.42161118008
Alger,OH,434.09322807770513,513.9773239862213
Algoma,MS,323.229252860473,795.5306581665225
Algoma,WI,7611.2510329082115,12496.935243147303
Algona,IA,30093.29878610733,65573.0601098365
Algona,WA,15703.669431652077,21718.396656478173
Algonac,MI,5101.3810809906745,8506.83270811974
Algonquin,IL,406824.11246470804,654315.8010446267
Algood,TN,3786.7552911599264,5180.237323592232
Alhambra,CA,1230277.3580434956,2153889.724783123
Alhambra,IL,1067.9415195550794,2267.111846217282
Alice,TX,47440.658197568475,94493.91787808493
Aline,OK,534.3015993362802,545.6566763260246
Aliquippa,PA,65028.77376733475,117992.43664656942
Aliso Viejo,CA,473501.0963224013,830238.4426754172
Allagash,ME,228.33554109508964,461.6509033266224
Allamuchy,NJ,38442.49760126532,72326.56872296087
Allardt,TN,706.5814753562795,1716.018747685653
Allegan,MI,10650.390648186163,19306.367472541577
Allegany,NY,36501.287561940626,67333.57276142425
Allegany,PA,72621.10271080885,133274.95275970447
Allegheny,PA,30763.103746779325,49203.56908812019
Alleman,IA,1390.0683621331796,1587.3452152029204
Allen,KS,619.4420960388233,956.324675968369
Allen,KY,267.7654347870405,237.92659296961574
Allen,NE,399.6611421447604,484.5159518760837
Allen,OK,3154.9146649712875,5060.7645061184885
Allen,TX,505689.8324720663,1066072.6336124167
Allen Park,MI,372715.29737527756,647084.2525718566
Allendale,IL,334.42858802341476,359.16478297228804
Allendale,MI,104690.49631659761,183962.49064165232
Allendale,NJ,139422.9679772911,208083.90848422606
Allenhurst,NJ,7550.135826123508,12831.601291070841
Allenstown,NH,33332.75912579817,52396.93477108735
Allenton,WI,613.6974307034145,944.7624632777627
Allentown,NJ,8257.588458504702,13102.984305150305
Allerton,IA,645.0821563818545,997.588909395374
Alliance,NE,33419.634033796065,69018.82432983624
Alliance,OH,48262.28313611846,96343.29144851961
Allison,IA,3177.765184489935,6165.0448758196935
Allouez,WI,109709.46300986767,275290.4577415059
Alloway,NJ,16834.966968736495,31012.164254070776
Alma,AR,24751.071534635223,41690.13621113869
Alma,CO,694.3968119682545,1602.5488134915627
Alma,KS,710.4322806529926,1309.1193484729974
Alma,MI,34913.4031128042,76855.96073051983
Alma,MN,5726.26284650368,8164.757116363404
Alma,NE,15523.957875991582,40304.72863832411
Alma,TX,279.13320689068934,734.7245907206637
Alma,WI,2863.13142325184,4082.378558181702
Alma Center,WI,2177.49192938579,3304.647970287028
Almena,KS,1059.7483454903509,1396.1140591194376
Almena,WI,2050.0775679574554,2799.446350373591
Almira,WA,1095.2341204858496,1157.7880769268736
Almond,NY,11168.53236699837,18998.42892977325
Almond,WI,426.5717481762023,476.34831486944273
Almont,MI,2387.2570497950237,3757.477600046687
Almont,ND,399.26434282966744,317.4928279302039
Almyra,AR,90.9287347879899,179.58093509879163
Alna,ME,6584.226834673654,8346.73326020195
Alorton,IL,2581.2457177031038,4350.227441300435
Alpena,AR,165.3132146043566,341.3601293425125
Alpena,MI,43330.44325218328,88001.88211498503
Alpena,SD,799.1537480894867,818.5595816144123
Alpha,IL,582.1566622565867,573.3350673286117
Alpha,MN,64.55430888176504,122.21896410836634
Alpha,NJ,6019.1565999121,11350.888214059698
Alpine,NJ,53758.48650833414,91978.9813355833
Alpine,NY,6719.810813541768,11497.372666947913
Alpine,TX,25490.313010280963,57284.05124641698
Alpine,UT,34762.26101998663,62410.44175286823
Alpine,WY,1706.4052869267719,2492.1688490814145
Alsace,PA,16481.392453582488,27447.41993120677
Alsey,IL,198.45384666311912,434.4259502197795
Alsip,IL,439733.1307975205,608987.4519559026
Alstead,NH,18799.368110207524,25944.549324881275
Alta,IA,3037.0357210880925,4829.576979049509
Alta,UT,2958.2608367323046,5363.833153011013
Alta Vista,IA,671.4755990023024,856.2032162374647
Alta Vista,KS,719.6168420312059,951.0652416927035
Altamont,IL,2977.869839410544,5041.684071065449
Altamont,KS,2043.3101521909766,2819.9067683776707
Altamont,UT,3391.8643409042597,5849.460137296385
Altheimer,AR,1148.869090842247,1573.14710323296
Alto,TX,1455.1690387460326,1171.672172376586
Alto Pass,IL,642.0222697505288,534.8572642095104
Alton,IA,5411.265242273291,7007.487739030791
Alton,IL,440183.4671523103,1029105.43712818
Alton,KS,1430.5967223357336,2736.8251732133635
Alton,ME,105.49770362489946,229.44788396170114
Alton,MO,10637.335211757132,22896.007245383746
Alton,NH,97590.61679965245,152530.92474459915
Alton,TX,6262.746022928456,11267.358860835107
Altona,IL,2806.248393229966,2974.1390667104624
Altona,NY,4622.642423585228,7536.947385851224
Altoona,IA,119879.17199623513,191403.70638260755
Altoona,KS,494.2317623517431,795.978897486621
Altoona,WI,34978.20631021893,68417.93376724496
Altura,MN,2807.214446801676,4464.814895880187
Alturas,CA,17304.718939799564,43697.858246861055
Altus,AR,3734.3729300544487,3265.931710757483
Altus,OK,79043.92609519983,122766.34389081137
Alva,OK,23307.93975918865,51978.12264238055
Alvarado,MN,26.374425906224864,57.361970990425284
Alvarado,TX,5475.678456939917,7687.357693892389
Alvin,TX,431492.16541106923,673572.1219591742
Alvo,NE,449.4039600690313,612.3411668123924
Alvord,IA,738.9519538070572,1147.791686256469
Alvord,TX,972.5232008056021,1550.8360628045762
Amador City,CA,72.0496129102606,123.33687711263767
Amalga,UT,536.765173842658,1284.467359492604
Amanda,OH,501.7943093292905,942.8326063542788
Amarillo,TX,493150.0100395424,982385.2332423585
Amasa,MI,408.29587946149894,824.9631022756595
Amber,OK,1088.7636377136948,1610.1865765952662
Amberg,WI,1300.2054894564862,2171.038626198746
Amberley,OH,6502.0889214888075,11622.913699177507
Ambler,PA,7850.179656000753,13903.67716797302
Amboy,IL,15454.851688858249,32957.59569653658
Amboy,IN,334.6353349314774,385.0039171695946
Amboy,MN,870.4459271919164,1147.5565025786498
Amboy,NY,4148.110195850699,6716.291020302072
Ambridge,PA,32804.06030895136,51286.44847353468
Amelia,OH,4015.5688412859554,5801.143010414664
Amenia,CT,20539.93939255651,32384.707108184575
Amenia,ND,488.7285916251702,802.6688942546746
Amenia,NY,51349.84848139126,80961.76777046145
American Canyon,CA,62186.11231398221,91169.07458020396
American Falls,ID,15721.230756750847,40591.55630324517
American Fork,UT,251787.40476528532,503797.334500834
Americus,KS,775.5996209137697,1007.4725856170074
Amery,WI,22354.603914639403,53581.80106270805
Ames,IA,127287.42113288776,244628.9104627926
Ames,TX,275.4461479792475,729.6078460347851
Amesbury Town,MA,114193.0760561533,221365.78951630322
Amesbury Town,NH,152257.4347415377,295154.3860217377
Amherst,MA,387401.17384898,733456.766628044
Amherst,NH,224094.24578759016,349675.5630568535
Amherst,NY,1568532.1420480157,2798044.9147085827
Amherst,OH,91357.24121494975,199341.30201978763
Amherst,TX,1382.854803123269,1736.1313459855721
Amherst,WI,3413.5361357235247,5168.7474918261405
Amidon,ND,129.10861776353008,244.43792821673267
Amite City,LA,7348.238188124592,12186.2665590838
Amity,AR,231.1231529805475,630.3073674673681
Amity,ME,258.21723552706015,488.87585643346534
Amity,NY,18568.51038050602,34707.81071661703
Amity,OR,1068.564745964212,1272.0744100714912
Amity,PA,86113.50156398854,146925.55538842466
Ammon,ID,31998.351397700004,64813.429275154835
Amo,IN,404.8631246439272,681.6332917937012
Amorita,OK,64.55430888176504,122.21896410836634
Amory,MS,58556.161528012635,130663.83257226394
Amsterdam,NY,243694.3303887499,530963.5423168384
Amsterdam,OH,157.7585947901955,291.1330924884356
Amwell,PA,36252.9919562632,63698.3607176045
Anacoco,LA,211.5622837026002,320.86114562244
Anaconda-Deer Lodge County,MT,387815.1697753901,918634.1975589616
Anacortes,WA,52873.32476749491,112024.87656911115
Anadarko,OK,13789.84488798752,21455.848962054857
Anaheim,CA,7841745.916203225,14126912.132001638
Anahuac,TX,5544.831481203801,6809.336766348765
Anamoose,ND,660.6373937242208,637.4601798270654
Anamosa,IA,19702.004629668867,49025.451075014316
Anchor,IL,531.8580082969285,518.858734034608
Anchorage,AK,9373996.31108535,18517416.02455465
Anchorage,KY,5541.344567249082,9998.07784333041
Ancram,MA,3153.2938549669957,5410.585746315466
Ancram,NY,15766.469274834983,27052.928731577336
Andale,KS,2455.007190113192,3553.652120302506
Andalusia,IL,3727.8231290723465,5372.0068063402405
Anderson,AK,144.0992258205212,246.67375422527533
Anderson,CA,22759.440600754613,37991.69849652525
Anderson,IN,265319.8529059887,520479.2995674853
Anderson,TX,315.03535547707133,640.951394672454
Andes,NY,13486.829311565105,23670.307880520508
Andover,CT,14075.408457835878,20613.480474076456
Andover,IA,213.0469156178923,610.5774364880409
Andover,IL,633.3735316780046,686.1308191852057
Andover,KS,99598.09128297052,224664.47249540561
Andover,MA,731014.0026405753,1245369.7822148101
Andover,ME,7036.294930973679,11201.170038537342
Andover,MN,144534.51473604253,247685.46307320867
Andover,NH,22996.671628631088,38584.48995058036
Andover,NJ,27125.404886701348,51770.3160904019
Andover,NY,8189.716436870935,13613.565135237393
Andover,OH,3585.4704623046,5860.156219625471
Andover,VT,3589.9976003412357,6062.376493968218
Andrew,IA,547.082271864476,458.81457325109704
Andrews,IN,167.46829112476644,344.54868390413475
Andrews,TX,25008.20564992263,55648.589298023646
Aneta,ND,3212.6491193663874,5617.412208111967
Angel Fire,NM,11678.983078905174,19274.884504839243
Angelica,NY,9189.797774684339,13174.96935135574
Angels,CA,11528.097583756979,20910.921658399333
Angie,LA,132.68920224608635,197.20490050070836
Angleton,TX,43094.322135678194,91813.50149264629
Angola,IN,42467.777129653696,86087.54475665612
Angoon,AK,346.08052741937354,361.3568240924824
Anguilla,MS,1125.7927427119994,1594.264283010638
Anita,IA,3203.4764226277134,5275.746359716813
Aniwa,WI,198.45384666311912,434.4259502197795
Ankeny,IA,415233.2479937157,686741.4079837549
Ann Arbor,MI,292146.4583772159,540090.3552349724
Anna,IL,50038.976173266936,121544.8572726606
Anna,OH,1437.0682094384285,2073.401862891607
Anna,TX,30340.011145771983,44792.34455261232
Annabella,UT,379.9685590132183,568.7371717604069
Annandale,MN,8725.909420486852,15223.037291859573
Annapolis,MD,281680.2284692481,501952.1553457942
Annawan,IL,4586.427569733046,7665.405013458027
Annetta,TX,36.0248064551303,61.66843855631883
Annetta South,TX,318.11106720886954,385.52591826685324
Annin,PA,2844.527459281757,4770.160757743762
Annsville,NY,9773.536084357753,15212.738980671833
Annville,PA,9319.305923858732,15334.667955140405
Anoka,MN,143275.43288093136,247204.86906386903
Ansley,NE,1828.2658959188302,2323.1010164462955
Anson,ME,21976.877937515936,37809.98154768445
Anson,TX,13128.643416779554,37114.235131308145
Ansonia,CT,79318.80191521965,133905.14162625247
Ansonia,OH,2705.7133516365975,2847.088209915169
Antelope,OR,36.0248064551303,61.66843855631883
Anthon,IA,1829.9578834238087,2367.882405183162
Anthony,KS,18588.1905525388,45645.062586418666
Anthony,NM,8202.587189413525,9614.53144327258
Anthony,TX,16405.17437882705,19229.06288654516
Antigo,WI,32364.279344376948,70603.21482442338
Antimony,UT,758.6350960967536,1402.3839861760764
Antioch,CA,569432.522590471,1195463.5118963744
Antioch,IL,16472.728393488756,25556.234092070885
Antioch,OH,333.1376881975649,1016.1768067180035
Antioch,WI,32945.45678697751,51112.46818414177
Antlers,OK,20388.757348029594,50459.96010586793
Antoine,AR,175.59501437590777,221.76035213563745
Anton,TX,1148.893108404332,1402.4185974035613
Antonito,CO,359.26740680142393,732.9723443076834
Antrim,MD,17711.39095716603,27748.651069350668
Antrim,NH,16316.836149176703,26683.15196782361
Antrim,PA,70845.56382866412,110994.60427740267
Antwerp,NY,7579.016620307433,10265.609900624724
Antwerp,OH,3341.3710590635683,4771.15994454773
Apache,OK,3832.897382078898,5682.69141107705
Apache Junction,AZ,163371.13473562105,330811.4311659715
Aplington,IA,3414.645588241011,4958.847964139923
Apolacon,NY,578.4182175446391,989.3037275143903
Apolacon,PA,867.6273263169586,1483.9555912715855
Apple Creek,OH,772.4039582020075,920.7667988510324
Apple River,IL,747.9647073895195,1051.3753085129856
Apple River,WI,747.9647073895195,1051.3753085129856
Apple Valley,CA,278377.9635569952,601289.5499027853
Apple Valley,MN,381787.7458316175,745256.0474496009
Apple Valley,UT,729.6318291095024,1276.6119340079754
Appleby,TX,706.4826676208997,2122.6077377132347
Applegate,MI,62.10187745597438,67.36009314510261
Appleton,ME,16338.102324934702,27403.85708680188
Appleton,MN,13041.635193761449,36528.12623606939
Appleton,WI,376941.21232387173,720345.5279034994
Aquilla,OH,311.173599528997,739.6059681894625
Aquilla,TX,26.374425906224864,57.361970990425284
Aquinnah,MA,1136.6414509785118,2241.989713427999
Aransas Pass,TX,107159.6734545008,229629.53614930957
Arapaho,OK,228.30713098670998,431.88296339870016
Arapahoe,NE,3919.543526351781,6998.676036569073
Ararat,PA,843.0811731189567,1438.5037970665296
Arcade,NY,74694.98779500916,110349.33173667257
Arcadia,CA,1815010.9590808395,3312602.2870658524
Arcadia,IA,1231.1747722162302,1754.0333410130515
Arcadia,IN,3669.494666046686,7332.705734297507
Arcadia,LA,4433.381535815737,6790.473009700432
Arcadia,MI,26.374425906224864,57.361970990425284
Arcadia,NE,1019.7338582712327,1183.5456506781513
Arcadia,NY,246387.2729385449,535880.9721020545
Arcadia,OH,1434.2622007560624,1924.6655190001059
Arcadia,OK,521.2870035680883,1026.8427574577267
Arcadia,WI,7943.123516732031,12648.430428319465
Arcanum,OH,1828.6558434492417,2867.505156529229
Arcata,CA,185849.2376924511,378842.94564701704
Archbold,OH,19650.024836030858,49174.385630237
Archer City,TX,1322.295986118048,1694.032131471136
Arco,ID,13551.342736452993,36614.0341542292
Arco,MN,99.22692333155956,217.21297510988975
Arcola,IL,7918.967318912335,13283.25274637103
Arcola,MO,362.26281464891014,358.0955229979454
Arcola,MS,198.31685153445656,376.7611163211849
Arcola,TX,1593.5246191656163,2434.988569097217
Arden,DE,2520.5940484354905,4371.839037064242
Arden Hills,MN,30680.082616019776,56047.38863560536
Ardencroft,DE,1034.077949973237,1932.0075800386255
Ardentown,DE,7275.321969393068,12157.250857672787
Ardmore,OK,201981.9566671674,382437.60173436865
Ardmore,TN,4401.747022967568,7267.191862282065
Arena,WI,264.06299264483914,471.64902548129976
Arendtsville,PA,26.374425906224864,57.361970990425284
Arenzville,IL,1818.0383482842165,2350.684742653088
Argenta,IL,610.357921817212,777.3922185036895
Argentine,MI,2933.200393043924,6318.940633047727
Argonia,KS,1623.167306954427,2250.1418372155695
Argonne,WI,64.55430888176504,122.21896410836634
Argos,IN,2857.4191192732324,3380.616107857457
Argusville,ND,306.23091112312926,567.7609494870945
Argyle,MN,3079.9711979926665,5780.177714804849
Argyle,MO,361.1323025143876,581.5638005238529
Argyle,NY,20484.33723945833,34210.685473639
Argyle,TX,17327.949466365288,29407.017670878053
Argyle,WI,490.26112239877136,838.6570056648375
Arietta,NY,4556.478434600332,8384.530732395813
Arion,IA,129.10861776353008,244.43792821673267
Arispe,IA,72.8524974253347,159.85100411946448
Arkadelphia,AR,32902.49174046072,69868.46419602641
Arkansas City,AR,3131.6652069886195,2955.0371784903973
Arkansas City,KS,29904.16569150246,66033.44616294792
Arkansaw,WI,334.9365822495329,689.0973678082695
Arkoma,AR,1244.4820525963448,2580.328229833864
Arkoma,OK,3733.4461577890334,7740.984689501591
Arlington,GA,13499.433150918514,34904.43990748535
Arlington,IA,100.57911533689534,183.88740266468517
Arlington,KS,737.7093664184872,1133.0231985574446
Arlington,KY,369.1483611164294,457.39944252590885
Arlington,MA,533416.7005572162,1025552.1838946812
Arlington,MN,14113.124152541617,39159.566349205554
Arlington,NE,2092.347765976007,3688.485146355076
Arlington,NY,11844.130674128442,17914.86108219193
Arlington,OH,5084.803289795463,9197.466476056989
Arlington,OR,3259.6628104364895,4718.9481628576095
Arlington,SD,3453.5708551566863,5979.5345828642485
Arlington,TN,39127.17319156444,67005.70423810408
Arlington,TX,3995129.8069039546,7591813.465822048
Arlington,VT,23688.261348256885,35829.72216438386
Arlington,WA,63887.4120773144,115030.10035550962
Arlington,WI,1538.0459185905731,2139.556453296213
Arlington Heights,IL,2061519.5845645182,3966910.768361469
Arlington Heights,OH,1813.9727912501446,2790.1042284689224
Arma,KS,3592.7217760409985,5948.2999895175035
Armada,MI,4017.768736230134,7912.750105212958
Armagh,PA,26819.052304981677,37491.53482549004
Armington,IL,64.55430888176504,122.21896410836634
Armour,SD,2579.3870503767907,4650.384321737512
Armstrong,IA,3524.8385082374466,5174.213374370236
Arnaudville,LA,2004.737067485171,3469.701442636026
Arnegard,ND,193.54106979484848,361.0671794143101
Arnett,OK,1878.6954724376806,2607.4020412131626
Arnold,IL,43526.27529662493,73322.67843706532
Arnold,MN,5507.126664406591,11984.400332268333
Arnold,NE,1938.281132466078,2586.991819519045
Arnold,PA,9071.404253834155,16992.876988614822
Arnolds Park,IA,19838.05665500271,34018.875921399725
Aroma Park,IL,1799.025798340397,2790.717847265722
Arp,TX,219.35494263647655,373.64937502835284
Arpin,WI,1510.0149152111453,3810.5856558237847
Arriba,CO,150.99238863765783,255.42924260159384
Arrowsic,ME,105.49770362489946,229.44788396170114
Arroyo Grande,CA,194449.5059986039,421849.9377326079
Artesia,CA,177930.94290025535,323757.85607928975
Artesia,NM,14291.01190180365,22697.80315429114
Arthur,IA,155.48304366975495,301.799899207158
Arthur,IL,11543.718599281012,16666.223846173012
Arthur,ND,2304.906592891084,4550.273206585247
Arthur,NE,72.8524974253347,159.85100411946448
Arundel,ME,52030.75672432624,81863.31177006409
Arvada,CO,824076.2721451679,1418363.2281133453
Arvin,CA,11773.74253709322,15519.597393129778
Asbury,IA,5276.544097031358,9871.195539467111
Asbury Park,NJ,142248.52775240463,241849.85025006786
Ash Flat,AR,18058.373838851014,32390.72150802446
Ash Grove,MO,3971.8953557479476,5822.056500239398
Ashburnham,MA,34456.02347451172,54249.08405432275
Ashburnham,NH,11485.341158170573,18083.028018107587
Ashby,MA,15982.1278844966,28619.421890238587
Ashby,MN,2052.731159754425,3615.361959805846
Ashby,NH,6392.851153798639,11447.768756095433
Ashdown,AR,16477.178106725303,43139.01443011596
Asher,OK,1203.7982835227047,1995.252614750308
Asherton,TX,835.3369174910833,1741.0219008580139
Ashfield,MA,12415.956143785223,18024.913808111065
Ashford,CT,28976.972305466148,49817.358599196195
Ashford,NY,3719.5607015419946,5394.657106596724
Ashippun,WI,675.0960508704437,1593.9358783597756
Ashkum,IL,2652.2305475298135,2625.1654769278634
Ashland,IL,1720.7914963810342,2093.5699593991426
Ashland,KS,11877.865532969128,34191.51949176047
Ashland,KY,175447.18010930403,386319.16690022295
Ashland,LA,193.6629266452951,366.656892325099
Ashland,MA,181505.28226390912,276351.74592261197
Ashland,ME,4445.475508652373,6677.572162908572
Ashland,MS,959.0694431292068,1432.6742072261097
Ashland,NE,2186.7664089851664,3251.7220990336637
Ashland,NH,22438.421115142966,37969.55923857841
Ashland,NY,6982.4490660953425,9874.049090270868
Ashland,OH,48777.11196006267,97539.78828676834
Ashland,OR,90094.75396453663,200222.4195547801
Ashland,PA,2206.0621929895565,3024.931356557848
Ashland,VA,37770.1816358214,52378.18685718802
